X,Y,Z,SDF_Value
0,16,0,1.8255091
0,16,1,1.7523527
0,16,2,1.6918604
0,16,3,1.6449537
0,16,4,1.6124086
0,16,5,1.594799
0,16,6,1.592448
0,16,7,1.6053991
0,16,8,1.6334136
0,16,9,1.6759896
0,16,10,1.7324073
0,16,11,1.8017836
0,16,12,1.8831315
0,16,13,1.9754171
0,16,14,2.0776064
0,16,15,2.1887004
0,16,16,2.3077595
0,16,17,2.433917
0,16,18,2.566387
0,16,19,2.7044637
0,16,20,2.847519
0,16,21,2.9949973
0,16,22,3.1464088
0,16,23,3.301323
0,16,24,3.459363
0,16,25,3.6201963
0,16,26,3.7835321
0,16,27,3.9491158
0,16,28,4.1167216
0,16,29,4.286153
0,16,30,4.457233
0,16,31,4.6298084
0,17,0,1.9557335
0,17,1,1.8860614
0,17,2,1.8285906
0,17,3,1.7841198
0,17,4,1.753315
0,17,5,1.7366648
0,17,6,1.734443
0,17,7,1.746686
0,17,8,1.7731919
0,17,9,1.8135345
0,17,10,1.8670979
0,17,11,1.9331183
0,17,12,2.010734
0,17,13,2.099029
0,17,14,2.1970756
0,17,15,2.3039641
0,17,16,2.4188278
0,17,17,2.5408554
0,17,18,2.6693025
0,17,19,2.8034916
0,17,20,2.9428134
0,17,21,3.0867236
0,17,22,3.234736
0,17,23,3.3864217
0,17,24,3.5414
0,17,25,3.6993337
0,17,26,3.8599267
0,17,27,4.022915
0,17,28,4.188066
0,17,29,4.355175
0,17,30,4.5240583
0,17,31,4.6945543
0,18,0,2.0929332
0,18,1,2.0265863
0,18,2,1.9719787
0,18,3,1.9298027
0,18,4,1.90063
0,18,5,1.884877
0,18,6,1.8827755
0,18,7,1.894357
0,18,8,1.9194498
0,18,9,1.9576917
0,18,10,2.008555
0,18,11,2.0713804
0,18,12,2.1454155
0,18,13,2.229852
0,18,14,2.3238595
0,18,15,2.4266148
0,18,16,2.5373216
0,18,17,2.6552265
0,18,18,2.7796283
0,18,19,2.9098818
0,18,20,3.0454004
0,18,21,3.1856542
0,18,22,3.3301654
0,18,23,3.4785075
0,18,24,3.630302
0,18,25,3.7852077
0,18,26,3.9429235
0,18,27,4.1031814
0,18,28,4.2657423
0,18,29,4.4303937
0,18,30,4.5969453
0,18,31,4.7652283
0,19,0,2.236178
0,19,1,2.1729765
0,19,2,2.1210606
0,19,3,2.0810308
0,19,4,2.053378
0,19,5,2.038458
0,19,6,2.0364685
0,19,7,2.0474358
0,19,8,2.071214
0,19,9,2.107494
0,19,10,2.1558235
0,19,11,2.2156324
0,19,12,2.286264
0,19,13,2.3670056
0,19,14,2.4571166
0,19,15,2.5558538
0,19,16,2.6624897
0,19,17,2.7763271
0,19,18,2.89671
0,19,19,3.0230281
0,19,20,3.1547194
0,19,21,3.2912726
0,19,22,3.4322205
0,19,23,3.5771446
0,19,24,3.725668
0,19,25,3.8774495
0,19,26,4.0321865
0,19,27,4.189607
0,19,28,4.3494663
0,19,29,4.511547
0,19,30,4.675653
0,19,31,4.8416095
0,20,0,2.3846643
0,20,1,2.3244207
0,20,2,2.275022
0,20,3,2.2369893
0,20,4,2.210746
0,20,5,2.1965969
0,20,6,2.1947105
0,20,7,2.2051096
0,20,8,2.22767
0,20,9,2.2621267
0,20,10,2.3080904
0,20,11,2.365068
0,20,12,2.4324856
0,20,13,2.5097148
0,20,14,2.5960963
0,20,15,2.6909602
0,20,16,2.793644
0,20,17,2.9035058
0,20,18,3.0199347
0,20,19,3.1423557
0,20,20,3.270235
0,20,21,3.4030805
0,20,22,3.5404406
0,20,23,3.6819053
0,20,24,3.8271027
0,20,25,3.9756951
0,20,26,4.127379
0,20,27,4.28188
0,20,28,4.438951
0,20,29,4.59837
0,20,30,4.7599373
0,20,31,4.9234715
0,21,0,2.5377038
0,21,1,2.4802299
0,21,2,2.4331763
0,21,3,2.3969967
0,21,4,2.372057
0,21,5,2.3586192
0,21,6,2.3568282
0,21,7,2.3667033
0,21,8,2.3881378
0,21,9,2.4209046
0,21,10,2.4646673
0,21,11,2.5189977
0,21,12,2.583394
0,21,13,2.657302
0,21,14,2.740134
0,21,15,2.8312879
0,21,16,2.930162
0,21,17,3.0361662
0,21,18,3.148734
0,21,19,3.2673273
0,21,20,3.3914404
0,21,21,3.5206032
0,21,22,3.6543808
0,21,23,3.792375
0,21,24,3.9342208
0,21,25,4.0795856
0,21,26,4.228167
0,21,27,4.379691
0,21,28,4.5339093
0,21,29,4.690597
0,21,30,4.8495502
0,21,31,5.0105844
0,22,0,2.6947062
0,22,1,2.639819
0,22,2,2.594946
0,22,3,2.5604827
0,22,4,2.5367472
0,22,5,2.5239656
0,22,6,2.5222623
0,22,7,2.5316544
0,22,8,2.5520499
0,22,9,2.5832524
0,22,10,2.6249712
0,22,11,2.676833
0,22,12,2.738398
0,22,13,2.8091764
0,22,14,2.8886452
0,22,15,2.9762626
0,22,16,3.0714827
0,22,17,3.1737657
0,22,18,3.282587
0,22,19,3.3974447
0,22,20,3.5178618
0,22,21,3.643392
0,22,22,3.7736187
0,22,23,3.908156
0,22,24,4.046649
0,22,25,4.188771
0,22,26,4.334224
0,22,27,4.4827356
0,22,28,4.6340566
0,22,29,4.787962
0,22,30,4.9442444
0,22,31,5.1027174
0,23,0,2.8551679
0,23,1,2.8026927
0,23,2,2.7598448
0,23,3,2.7269707
0,23,4,2.7043471
0,23,5,2.6921704
0,23,6,2.690548
0,23,7,2.6994948
0,23,8,2.7189312
0,23,9,2.748687
0,23,10,2.7885096
0,23,11,2.8380723
0,23,12,2.8969889
0,23,13,2.9648259
0,23,14,3.0411172
0,23,15,3.1253755
0,23,16,3.2171063
0,23,17,3.315815
0,23,18,3.4210186
0,23,19,3.5322495
0,23,20,3.6490598
0,23,21,3.7710276
0,23,22,3.8977542
0,23,23,4.0288696
0,23,24,4.164029
0,23,25,4.302915
0,23,26,4.445234
0,23,27,4.590716
0,23,28,4.7391143
0,23,29,4.890203
0,23,30,5.0437756
0,23,31,5.1996417
0,24,0,3.0186589
0,24,1,2.968431
0,24,2,2.9274638
0,24,3,2.8960612
0,24,4,2.8744648
0,24,5,2.8628457
0,24,6,2.861298
0,24,7,2.8698342
0,24,8,2.888385
0,24,9,2.9168026
0,24,10,2.9548657
0,24,11,3.0022888
0,24,12,3.0587308
0,24,13,3.123808
0,24,14,3.197103
0,24,15,3.2781787
0,24,16,3.3665867
0,24,17,3.461875
0,24,18,3.5635982
0,24,19,3.6713223
0,24,20,3.7846293
0,24,21,3.903119
0,24,22,4.0264144
0,24,23,4.15416
0,24,24,4.2860236
0,24,25,4.421696
0,24,26,4.560891
0,24,27,4.7033443
0,24,28,4.8488107
0,24,29,4.9970655
0,24,30,5.1479025
0,24,31,5.3011303
0,25,0,3.1848097
0,25,1,3.136676
0,25,2,3.0974553
0,25,3,3.0674155
0,25,4,3.046769
0,25,5,3.0356653
0,25,6,3.0341864
0,25,7,3.0423434
0,25,8,3.0600758
0,25,9,3.0872543
0,25,10,3.1236851
0,25,11,3.1691165
0,25,12,3.2232475
0,25,13,3.2857366
0,25,14,3.3562112
0,25,15,3.434277
0,25,16,3.5195274
0,25,17,3.6115503
0,25,18,3.7099361
0,25,19,3.814282
0,25,20,3.9241967
0,25,21,4.0393057
0,25,22,4.15925
0,25,23,4.2836905
0,25,24,4.4123096
0,25,25,4.5448074
0,25,26,4.680905
0,25,27,4.8203435
0,25,28,4.962883
0,25,29,5.1083
0,25,30,5.2563896
0,25,31,5.406962
0,26,0,3.3533063
0,26,1,3.3071241
0,26,2,3.2695265
0,26,3,3.2407503
0,26,4,3.220983
0,26,5,3.2103558
0,26,6,3.2089405
0,26,7,3.2167473
0,26,8,3.2337222
0,26,9,3.2597528
0,26,10,3.2946672
0,26,11,3.3382444
0,26,12,3.3902173
0,26,13,3.4502802
0,26,14,3.5181007
0,26,15,3.5933232
0,26,16,3.6755786
0,26,17,3.7644906
0,26,18,3.8596826
0,26,19,3.9607816
0,26,20,4.067423
0,26,21,4.1792545
0,26,22,4.2959375
0,26,23,4.41715
0,26,24,4.542587
0,26,25,4.671959
0,26,26,4.8049974
0,26,27,4.941449
0,26,28,5.081079
0,26,29,5.2236667
0,26,30,5.36901
0,26,31,5.516919
0,27,0,3.5238771
0,27,1,3.4795146
0,27,2,3.443427
0,27,3,3.4158244
0,27,4,3.396872
0,27,5,3.3866858
0,27,6,3.3853297
0,27,7,3.3928118
0,27,8,3.4090853
0,27,9,3.43405
0,27,10,3.4675555
0,27,11,3.5094051
0,27,12,3.5593605
0,27,13,3.6171498
0,27,14,3.6824741
0,27,15,3.7550125
0,27,16,3.8344297
0,27,17,3.9203815
0,27,18,4.0125227
0,27,19,4.1105075
0,27,20,4.2139964
0,27,21,4.3226604
0,27,22,4.436179
0,27,23,4.554247
0,27,24,4.676573
0,27,25,4.8028793
0,27,26,4.9329066
0,27,27,5.066409
0,27,28,5.203157
0,27,29,5.3429346
0,27,30,5.4855423
0,27,31,5.630792
0,28,0,3.6962886
0,28,1,3.6536245
0,28,2,3.6189432
0,28,3,3.592431
0,28,4,3.5742354
0,28,5,3.5644584
0,28,6,3.563157
0,28,7,3.5703378
0,28,8,3.5859604
0,28,9,3.6099353
0,28,10,3.642129
0,28,11,3.6823668
0,28,12,3.7304363
0,28,13,3.7860937
0,28,14,3.84907
0,28,15,3.9190745
0,28,16,3.9958038
0,28,17,4.078943
0,28,18,4.168173
0,28,19,4.263176
0,28,20,4.3636355
0,28,21,4.469243
0,28,22,4.579698
0,28,23,4.6947107
0,28,24,4.814004
0,28,25,4.937312
0,28,26,5.0643845
0,28,27,5.194984
0,28,28,5.3288865
0,28,29,5.465883
0,28,30,5.605775
0,28,31,5.7483788
0,29,0,3.8703394
0,29,1,3.8292623
0,29,2,3.7958922
0,29,3,3.7703958
0,29,4,3.7529035
0,29,5,3.7435074
0,29,6,3.7422562
0,29,7,3.749158
0,29,8,3.7641745
0,29,9,3.787228
0,29,10,3.8181996
0,29,11,3.8569322
0,29,12,3.9032364
0,29,13,3.956894
0,29,14,4.0176606
0,29,15,4.0852747
0,29,16,4.1594586
0,29,17,4.239925
0,29,18,4.326381
0,29,19,4.418532
0,29,20,4.5160837
0,29,21,4.618748
0,29,22,4.7262425
0,29,23,4.838293
0,29,24,4.954636
0,29,25,5.075018
0,29,26,5.1991982
0,29,27,5.326948
0,29,28,5.4580503
0,29,29,5.5923
0,29,30,5.7295046
0,29,31,5.869483
0,30,0,4.045854
0,30,1,4.006262
0,30,2,3.9741163
0,30,3,3.9495664
0,30,4,3.9327297
0,30,5,3.9236875
0,30,6,3.922484
0,30,7,3.9291248
0,30,8,3.9435778
0,30,9,3.9657726
0,30,10,3.995603
0,30,11,4.032929
0,30,12,4.0775795
0,30,13,4.1293583
0,30,14,4.1880455
0,30,15,4.2534027
0,30,16,4.325177
0,30,17,4.4031053
0,30,18,4.486919
0,30,19,4.576344
0,30,20,4.6711082
0,30,21,4.7709417
0,30,22,4.8755794
0,30,23,4.9847627
0,30,24,5.0982413
0,30,25,5.215774
0,30,26,5.33713
0,30,27,5.462089
0,30,28,5.5904403
0,30,29,5.7219863
0,30,30,5.8565383
0,30,31,5.9939194
0,31,0,4.2226806
0,31,1,4.184479
0,31,2,4.153479
0,31,3,4.1298137
0,31,4,4.1135883
0,31,5,4.1048756
0,31,6,4.1037164
0,31,7,4.1101146
0,31,8,4.124042
0,31,9,4.145435
0,31,10,4.1741986
0,31,11,4.210207
0,31,12,4.253307
0,31,13,4.3033204
0,31,14,4.3600483
0,31,15,4.423274
0,31,16,4.492767
0,31,17,4.5682855
0,31,18,4.649582
0,31,19,4.736404
0,31,20,4.828498
0,31,21,4.9256115
0,31,22,5.0274963
0,31,23,5.133908
0,31,24,5.2446103
0,31,25,5.359373
0,31,26,5.477976
0,31,27,5.6002064
0,31,28,5.7258625
0,31,29,5.8547525
0,31,30,5.986692
0,31,31,6.1215086
1,0,0,1.4531686
1,0,1,1.3677638
1,0,2,1.2964597
1,0,3,1.2407002
1,0,4,1.2017524
1,0,5,1.1805847
1,0,6,1.1777534
1,0,7,1.1933348
1,0,8,1.2269149
1,0,9,1.2776413
1,0,10,1.3443253
1,0,11,1.4255643
1,0,12,1.5198619
1,0,13,1.6257265
1,0,14,1.741741
1,0,15,1.866605
1,0,16,1.999156
1,0,17,2.1383703
1,0,18,2.2833605
1,0,19,2.4333613
1,0,20,2.5877168
1,0,21,2.7458665
1,0,22,2.9073308
1,0,23,3.0717008
1,0,24,3.2386265
1,0,25,3.407806
1,0,26,3.5789814
1,0,27,3.7519312
1,0,28,3.9264612
1,0,29,4.1024055
1,0,30,4.279618
1,0,31,4.457971
1,1,0,1.3453584
1,1,1,1.255585
1,1,2,1.180345
1,1,3,1.1213038
1,1,4,1.0799482
1,1,5,1.0574288
1,1,6,1.0544145
1,1,7,1.0709968
1,1,8,1.1066775
1,1,9,1.16044
1,1,10,1.2308831
1,1,11,1.3163805
1,1,12,1.4152281
1,1,13,1.5257599
1,1,14,1.6464245
1,1,15,1.775825
1,1,16,1.912735
1,1,17,2.0560923
1,1,18,2.2049901
1,1,19,2.358657
1,1,20,2.5164392
1,1,21,2.6777859
1,1,22,2.8422287
1,1,23,3.0093722
1,1,24,3.1788812
1,1,25,3.3504677
1,1,26,3.523888
1,1,27,3.6989331
1,1,28,3.875421
1,1,29,4.0531974
1,1,30,4.2321258
1,1,31,4.412089
1,2,0,1.2498891
1,2,1,1.1558473
1,2,2,1.0767164
1,2,3,1.0143962
1,2,4,0.97061366
1,2,5,0.9467246
1,2,6,0.9435242
1,2,7,0.9611221
1,2,8,0.99892443
1,2,9,1.0557294
1,2,10,1.1299016
1,2,11,1.2195752
1,2,12,1.3228312
1,2,13,1.4378314
1,2,14,1.5628972
1,2,15,1.6965458
1,2,16,1.8374977
1,2,17,1.9846625
1,2,18,2.137123
1,2,19,2.2941086
1,2,20,2.4549742
1,2,21,2.6191807
1,2,22,2.7862747
1,2,23,2.9558766
1,2,24,3.1276658
1,2,25,3.3013697
1,2,26,3.4767585
1,2,27,3.6536355
1,2,28,3.8318315
1,2,29,4.011202
1,2,30,4.191621
1,2,31,4.37298
1,3,0,1.1685128
1,3,1,1.0704904
1,3,2,0.9876875
1,3,3,0.92223924
1,3,4,0.8761206
1,3,5,0.8509049
1,3,6,0.84752387
1,3,7,0.86610645
1,3,8,0.9059556
1,3,9,0.9656715
1,3,10,1.0433753
1,3,11,1.1369576
1,3,12,1.2442911
1,3,13,1.3633759
1,3,14,1.4924204
1,3,15,1.6298704
1,3,16,1.7744057
1,3,17,1.9249187
1,3,18,2.0804892
1,3,19,2.2403529
1,3,20,2.4038773
1,3,21,2.5705376
1,3,22,2.7398965
1,3,23,2.91159
1,3,24,3.085313
1,3,25,3.260807
1,3,26,3.4378552
1,3,27,3.6162734
1,3,28,3.7959027
1,3,29,3.9766083
1,3,30,4.1582737
1,3,31,4.3407984
1,4,0,1.102992
1,4,1,1.001504
1,4,2,0.9154683
1,4,3,0.8472373
1,4,4,0.7990224
1,4,5,0.77260894
1,4,6,0.76906437
1,4,7,0.7885371
1,4,8,0.83022696
1,4,9,0.89254004
1,4,10,0.9733631
1,4,11,1.0703604
1,4,12,1.1812162
1,4,13,1.3037913
1,4,14,1.4362018
1,4,15,1.576838
1,4,16,1.7243526
1,4,17,1.877629
1,4,18,2.03575
1,4,19,2.197961
1,4,20,2.3636434
1,4,21,2.532287
1,4,22,2.7034695
1,4,23,2.8768415
1,4,24,3.0521119
1,4,25,3.2290344
1,4,26,3.4074044
1,4,27,3.587047
1,4,28,3.7678132
1,4,29,3.9495769
1,4,30,4.132228
1,4,31,4.315673
1,5,0,1.0549634
1,5,1,0.9507702
1,5,2,0.8621872
1,5,3,0.79174334
